[0.000000] (-) TimerEvent: {}
[0.069438] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/wave_rover.sdf\n'}
[0.069515] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/rover.gazebo\n'}
[0.069589] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/rover_fortress_corrected.gazebo\n'}
[0.069663] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/wave_rover.urdf\n'}
[0.069735] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/CLEAN_ROVER.sdf\n'}
[0.069806] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/newest_rover.gazebo\n'}
[0.069889] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/newest_rover.urdf.xacro\n'}
[0.069962] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/old\n'}
[0.070035] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/old/realsense_d435.sdf\n'}
[0.070111] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/old/scrap.sdf\n'}
[0.070287] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/old/wave_rover.sdf\n'}
[0.070400] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/old/robot.sdf\n'}
[0.070481] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/out.urdf\n'}
[0.070532] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/urdf/wave_rover_simple.sdf\n'}
[0.070570] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/launch\n'}
[0.070609] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/launch/gazebo_simulation.launch.py\n'}
[0.070648] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/launch/display.launch.py\n'}
[0.070687] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/launch/display_box.launch.py\n'}
[0.070725] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models\n'}
[0.070762] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435\n'}
[0.070800] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/meshes\n'}
[0.070838] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/meshes/realsense.dae\n'}
[0.070877] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials\n'}
[0.070967] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials/textures\n'}
[0.071018] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials/textures/RealSense_Albedo.png\n'}
[0.071058] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials/textures/RealSense_Roughness.png\n'}
[0.071115] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials/textures/RealSense_Normal.png\n'}
[0.071182] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials/textures/RealSense_Metalness.png\n'}
[0.071225] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials/scripts\n'}
[0.071264] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/materials/scripts/model.material\n'}
[0.071302] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/thumbnails\n'}
[0.071341] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/thumbnails/4.png\n'}
[0.071379] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/thumbnails/1.png\n'}
[0.071416] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/thumbnails/3.png\n'}
[0.071453] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/thumbnails/2.png\n'}
[0.071490] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/model.config\n'}
[0.071553] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/intel_realsense_d435/model.sdf\n'}
[0.071594] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_blue\n'}
[0.071630] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_blue/meshes\n'}
[0.071665] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_blue/meshes/cone.stl\n'}
[0.071701] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_blue/thumbnails\n'}
[0.071739] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_blue/thumbnails/Screenshot from 2025-07-05 15-09-02.png\n'}
[0.071776] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_blue/model.config\n'}
[0.071838] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_blue/model.sdf\n'}
[0.071875] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_yellow\n'}
[0.071913] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_yellow/meshes\n'}
[0.071949] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_yellow/meshes/cone.stl\n'}
[0.071984] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_yellow/thumbnails\n'}
[0.072025] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_yellow/thumbnails/Screenshot from 2025-07-05 15-12-53.png\n'}
[0.072060] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_yellow/model.config\n'}
[0.072095] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_yellow/model.sdf\n'}
[0.072136] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_orange\n'}
[0.072183] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_orange/meshes\n'}
[0.072219] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_orange/meshes/cone.stl\n'}
[0.072254] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_orange/thumbnails\n'}
[0.072288] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_orange/thumbnails/Screenshot from 2025-07-05 15-15-27.png\n'}
[0.072323] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_orange/model.config\n'}
[0.072357] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_orange/model.sdf\n'}
[0.072391] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_red\n'}
[0.072425] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_red/meshes\n'}
[0.072459] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_red/meshes/cone.stl\n'}
[0.072498] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_red/thumbnails\n'}
[0.072536] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_red/thumbnails/Screenshot from 2025-07-05 15-17-11.png\n'}
[0.072570] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_red/model.config\n'}
[0.072604] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/models/cone_red/model.sdf\n'}
[0.072638] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds\n'}
[0.072672] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/oasis_fortress.sdf\n'}
[0.072706] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/small_circle.world\n'}
[0.072739] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/small_track_bean.world\n'}
[0.072773] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/wave_rover_world.sdf\n'}
[0.072807] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/start.sdf\n'}
[0.072841] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/squidge_fortress.sdf\n'}
[0.072878] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/fortress_test.sdf\n'}
[0.072926] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/test_world.sdf\n'}
[0.072963] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/oasis.world\n'}
[0.073005] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/simple_rover_world.sdf\n'}
[0.073040] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/worlds/empty.world\n'}
[0.073077] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/ament_index/resource_index/package_run_dependencies/wave_rover_description\n'}
[0.073116] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/ament_index/resource_index/parent_prefix_path/wave_rover_description\n'}
[0.073202] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/environment/ament_prefix_path.sh\n'}
[0.073247] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/environment/ament_prefix_path.dsv\n'}
[0.073286] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/environment/path.sh\n'}
[0.073392] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/environment/path.dsv\n'}
[0.073431] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/local_setup.bash\n'}
[0.073470] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/local_setup.sh\n'}
[0.073508] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/local_setup.zsh\n'}
[0.073547] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/local_setup.dsv\n'}
[0.073598] (wave_rover_description) StdoutLine: {'line': b'-- Installing: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/package.dsv\n'}
[0.073639] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/ament_index/resource_index/packages/wave_rover_description\n'}
[0.073679] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/cmake/wave_rover_descriptionConfig.cmake\n'}
[0.073717] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/cmake/wave_rover_descriptionConfig-version.cmake\n'}
[0.073754] (wave_rover_description) StdoutLine: {'line': b'-- Up-to-date: /home/louise/Development/wave_rover_gazebo_ws/install/wave_rover_description/share/wave_rover_description/package.xml\n'}
[0.074200] (wave_rover_description) CommandEnded: {'returncode': 0}
[0.086393] (wave_rover_description) JobEnded: {'identifier': 'wave_rover_description', 'rc': 0}
[0.087208] (-) EventReactorShutdown: {}
